,Username,Comment,Likes,Replies,link
11976,              Sumit singh Rajput            ,Lets make silver screen family2million,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11977,              Kishore Rai            ,️️️️aur video dala karo intajaar nahi hota ️️️,3,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11978,              little SEVOU            ,Congratulations bro 2million subscribers,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11979,              mayank gupta            ,Beautiful movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11980,              zoropie😜            ,Finnally you  back I was missing you very much  Sir aap kahaa the main roz aapki video ka intezar karta hoon please roz videos upload kariye,8,1,https://www.youtube.com/watch?v=zspcXo5-kvE
11981,              Abhi            ,Where i can get full movie plzz anyone tell me,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11982,              Aim༆Dheeraj꧂            ,2 million subscribers in 2021,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11983,              Facts by Sonu Vishwakarma            ,Best movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11984,              Rahul Raj            ,I think bollywood silver screen wale ko covid ho gya hai that's why koi new uploads nhi aa rhi hai,3,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11985,              prity the world 🌍            ,I also love with my mother ...I don't have a chance ....,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11986,              Swapnil sharma            ,इंसान स्वार्थी होता हैं ।।।,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11987,              MANISH TRIPATHI            ,Aap regular video nahi upload kar rahein hain... Brother... Repeat karni pad rahi hain,3,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11988,              Google Account            ,"Hope you alright , waiting for your new video",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11989,              Sukirti Punia            ,hlo ... First comment u have a magical voice,5,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11990,              mr. problem            ,Sir ji thoda frequently video daliye plz. Thank u ️️,4,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11991,              Jaydeep Pawar            ,Salute u sir...,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11992,              SUNIL AIIMS            ,Very nice movie. ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11993,              alok yadav            ,I was waiting from  last week,4,3,https://www.youtube.com/watch?v=zspcXo5-kvE
11994,              Kartikkumar Vankar            ,"आपने बहोत अच्छी चेंनल बनाई है....आपको बेस्ट यूट्यूब चैनल का पुरस्कार मिलना चाहिए......... Very nice,good",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11995,              Saddam Hussein 🦁            ,"Aaj etne dino ke baad sir video banye kuch problem hai kya sir ,aap khayriyat toh hona ,️, allah aapko tandrust rakhe,",3,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11996,              AM factz            ,Kaas Bollywood me bhi aise movies banti..,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11997,              public blacksmith            ,"Please explane  ""water horse"" movie",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11998,              SD GAMERS OFFICIAL            ,Sir big fan love you sir,4,0,https://www.youtube.com/watch?v=zspcXo5-kvE
11999,              vineet prasad            ,Fabulous movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12000,              AYUSHMAN PANDEY Ji            ,Best Movie Explain SiR Right information,4,1,https://www.youtube.com/watch?v=zspcXo5-kvE
12001,              Happy Sona            ,Is film ne sabit kr diya ki Insaan sach mai matabi hote hai apne matlb k liye kisi ki bhi filing k sah khel sakta h,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12002,              All time hits            ,Kaise ho sir Ji thik ho na ? Bhot din bad ,3,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12003,              Khichu            ,Sir explain Escape room movie Congrats 2M,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12004,              Instagram Virals offbeats            ,Amazing story,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12005,              Kalua Baba Gaming            ,Very late video upload miss you bhai,28,2,https://www.youtube.com/watch?v=zspcXo5-kvE
12006,              Sagar Ingle            ,"Bhai aap thik ho na??  Hum sab apka  wait kar rahe hain...
Hope aap acche hoge.... Missing ur voice ......",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12007,              Madhushree Dey Mukherjee            ,Poor boy,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12008,              pramod chhetri            ,"Big fan 
Nepal 🇳🇵🇳🇵",3,1,https://www.youtube.com/watch?v=zspcXo5-kvE
12009,              nick ...            ,2 million subscribers ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12010,              Rajeev Vishwakarma            ,Kas humare India me bhi aisi movie banti ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12011,              Arpan Stha            ,Love from nepal,4,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12012,              Crazy Gamer            ,Great sir ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12013,              Dumb SPY            ,Where had you gone these days.,4,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12014,              Legendary Vedant            ,"N.= nice
E.=explanation 
B.=bro",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12015,              Akash Raj            ,"Sir where are you??? 
Is everything ok???
Why are you not uploading video",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12016,              Sanyam Gupta            ,Bhai 8 din se aapki koi video nhi aai he. Aisa kyu? Kahi aapko corona virus to nhi ho gya ,11,1,https://www.youtube.com/watch?v=zspcXo5-kvE
12017,              THE MEAMS COLLEGE            ,Next Movie Kab Aayegi Sir ???,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12018,              Meerabai Raju bhai            ,Nice ️ story ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12019,              shazia Nadeem            ,"Where u lost men, i miss ur voice alot",8,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12020,              Sandeep Kumar            ,Ultimate movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12021,              The Exam Analyst            ,"Thankfor 1110 ab bas 1150 karavado please guy, love you  Bhagavan  appke parents ki umau limbi kareda",8,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12022,              subhankardas1000            ,Great movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12023,              Khushboo Bisht            ,No video till now where he is,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12024,              Marvel short            ,"Thanks for 16 
50 krvado guys
Love you all bhai",16,2,https://www.youtube.com/watch?v=zspcXo5-kvE
12025,              Mohril Deelip            ,Thanks for nice explaination,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12026,              Vaibhav Bandiwaddar            , so emotional movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12027,              𝗥𝗔𝗝𝗔 𝗞𝗨𝗠𝗔𝗥            ,1st Viewer,5,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12028,              Tahil Ray  funny n fitness  shorts            ,Bahut emotional kr diya ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12029,              G            ,Sir Apne ek week k bad video dala hai. hmein laga ap v mushkil me fans gae pr shukr h ki ap ache hain. Ap bch kr rhiye.,4,2,https://www.youtube.com/watch?v=zspcXo5-kvE
12030,              Musaa Khan            ,"I love the teddy bear  can't i get one, can i??",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12031,              kuldeep            ,Bhut hi acchi movie he ye aapko bi thanks acche se explain kerne ke liye,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12032,              Criminal Army            ,Thanks for 680 ab 700 karba do guys love you my family,8,1,https://www.youtube.com/watch?v=zspcXo5-kvE
12033,              Shivshankar Swarnkar            ,Best movie ever,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12034,              The Codm Newbie            ,Best movie ever,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12035,              Rolex            ,I am fast ,5,2,https://www.youtube.com/watch?v=zspcXo5-kvE
12036,              Nick Harrison            ,does anyone remember small wonder,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12037,              Demari Miji            ,What happened bollywood Sliver screen ..to your videos ..I am really missing your videos ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12038,              নবনীতার  রান্নার হেঁশেল            ,"Kash mere pass yesa ek robot hota mein usse bohot pyar karti ek daam bina kisi suyart ke pyar 
..... Jo koi kisi se nehi kar sakta yesa pyar.️",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12039,              Vineet Yadav            ,Bourne Identity... Bourne Supremacy... Bourne Ultimatum series  को explain करो भाई,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12040,              Planck house            ,Very nice ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12041,              Satyansh Sourish            ,Big to the power infinity fan of your sir,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12042,              R N X            ,Kya baat hai yaar️️️,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12043,              Shyam Sharma            ,RIP ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12044,              Bulla Gamer 1            ,So sad story ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12045,              Labh singh            ,Very imotional moviebut truth is robot are very dangerous for human in real,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12046,              Monster            ,Robot is best ️,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12047,              Abhay            ,Plz sir explained movie ...happinest season,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12048,              swarupata sarpate            ,"Sir are you fine or not, plz let us know ️",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12049,              Shekhar Manayar            ,"Hey, are you a Bengali ?
You said the word ""shantona"" which only bengali people says...",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12050,              Kuldeep            ,"Marna hai to mar do 
Aise emotional karne ka kya matlab hai ",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12051,              Rajib Adhikari            ,"Sir please Invictus movie explain kijiye
Jo ki Nelson Mandela ke biography hai",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12052,              k drama weeb girl            ,bht emotional h,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12053,              Sujan Sahoo            ,Very nice script,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12054,              Ravindrabheel 18            ,Sir marvel aur dc ki alag se play list banakar video bnaoo aur x man all parts Harry Potter sabhi ke all episode ki alag se play list bnaoo aur sab par video bnaoo pakese️,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12055,              Khichu            ,Sir explain Escape room movie Congrats 2M,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12056,              SUPARSHV PATIL            ,Joe is looking like chrono in free fire,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12057,              Jhappi Artist            ,Epic video hai ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12058,              akash kumar            ,So emotional,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12059,              dhananjay kumar            ,"""रुद्राक्ष "" , इस movie को plz explain कर दीजिए , क्योंकि बहुत जगह समझ नही आता है । आप सिर्फ हॉलीवुड ही explain करते हो but एक फ़िल्म रुद्राक्ष को explain कीजिये plz ।",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12060,              PRABHAT SINGH            ,Very emotional,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12061,              BAHADUR SINGH THAPA            ,Emotional,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12062,              ûšhä śhäřmà            ,"Someone copied your videos in the name""hindi review "" I like your voice",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12063,              Sujal anchalwar GAMING            ,Channel ka naam Bollywood silver screen hai lekin movie explain Hollywood ki hoti wow,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12064,              Ano Shah            ,Miss you sir,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12065,              Trinath Sahoo            ,Please explain Arsene lupin 2004,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12066,              Khichu            ,Sir Escape room movie pe video banaiye Congrats 2M,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12067,              Myna Akhtar            ,Humans r so mean ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12068,              Evil Smile H            ,I love your video sir why didn't you uploaded video from 1 week please upload video,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12069,              Tapan Halder            ,Thank You.,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12070,              Vivek Sirohi            ,Big fan to SAB ha but hum to enko Brother manta ha ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12071,              Harsh Saxena            ,Sir please explain Munich 2005,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12072,              Gs khalsa            ,ੴਆਪ ਦੀ ਕਲਾ ਸਿਖਰ ਹੈੴ ਬਿਬੇਕ ਦਾਨ ਬਖਸ ਕਰੇ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12073,              altamash hashmi Syed            ,Hope you are safe!,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12074,              Rijja Khan            ,Mind blowing,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12075,              Neet Tutorials            ,Sir kuchh to update dijiye..video k baare me nahi apne baare bataye...hame pata hai ki nayi jald hi aa jayegi..par time hi kuchh aisa chal rha hai to thoda concern hai aapke liye...aap apna dhyan rakhna sir..,2,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12076,              Sk King            , emotional seen,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12077,              Manisha Rai            ,मैं तो रो दी,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12078,              Nishant            ,That teddy,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12079,              Utube 999            ,BOLLYWOOD SILVER SCREEN PRESENTING?? ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12080,              Fatehpur Technology  BTC DELED 2022 TET  SUPER TET            ,"कसम से मरना कोई नही चाहता, पर sbko जाना है,",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12081,              Shaikh Absar            ,the big easy (1986) reviews please,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12082,              creatureR status            ,"Hi I really love you'r voice, but your content late in ....
Please make videos daily please 
Make many videos
I love movie first time .....only your Chanel, and please daily.......... I love :) :) :) love ...
Please sir .
.",1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12083,              Hello dear            ,"You are fine or not
Not uploading video
I wish all fine",2,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12084,              UK MEHTA FACT            ,Nice ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12085,              🤑 Richie Rich 🤑            ,"22 nd century.
Doraemon bhi Isi time se aya tha ",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12086,              Humeral Taj            ,Mash Allah,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12087,              poonam pandey            ,Sach me Robot ke Andar payr mil jayega pr aaj Inshano me payr mar Chukha hai,2,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12088,              Kamini Joshi            ,Happy 2 million subscribers,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12089,              Jeet Rawat            ,Congratulations on your 2millon subs,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12090,              mukul sanatan            ,2 week passed ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12091,"              Whatsapp Virals, World News and Classic movies            ",unconditional love,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12092,              Rajeshree Pingale            ,Thank you dear ,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12093,              Revendra Kumar            ,very emotional,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12094,              Danish Hussain            ,Jb bhi aapke chennel per aata feelings out of world,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12095,              Mridul            ,"What happened to BSS️





WE NEED VIDEOS 




WE MISS YOU .",0,3,https://www.youtube.com/watch?v=zspcXo5-kvE
12096,              Yuvi Gupta            ,Wow yrr superb movie,1,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12097,              Niloy Pramanik            ,Best Movie .,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12098,              Sudhir Soni            ,Very nice movie,0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12099,              arpit pradhan            ,"Kya film hai,maza aa gya",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12100,              Vineeth Kumar            ,"Hello bhaiya how are you 


Please can you start any web series ",0,0,https://www.youtube.com/watch?v=zspcXo5-kvE
12101,ERROR,ERROR,ERROR,ERROR,https://www.youtube.com/watch?v=r5_Cz3eGnaw
12102,              R̳T̳ V̳LO̳G̳S̳            ,NYC explain  bro,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12103,              Anuradha Garang            ,Aap achi movie explained karte ho...,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12104,              Thunder lite OP            ,Nice,2,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12105,              Nyacha lety Ltey Nyacha            ,bhai plzz tierra icognita kaa part 3,2,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12106,              PIYUSH PANCHAL            ,Movie name please,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12107,              Akash Gomes            ,Movie name??,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12108,              Arun            ,Is ma kya badi baat ha ma bhi 19ka hona wala hu mera bhi Mechanical engineering ka diploma hona wala ha,5,6,https://www.youtube.com/watch?v=yjaeT_2pmhY
12109,              NABADEEP NATH            ,Kon kon comments padhkar decide karta hai ki Explanation dekhna chahiye ya nehi... like this ,2,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12110,              Prabhu Prasad            ,Bhai movie ka naam to bata dete!,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12111,              Gopy maksudpurya            ,️️️️,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12112,              Ranjan kumar Nayak            ,,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12113,              Vishal Rathod            ,Jordar Aap,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12114,              Amit Joshi            ,यह मूवी तो रजनीकांत की रोबोट फिल्म जैसी लग रही है,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12115,              Akash poojary Kumar            ,Tp the movie,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12116,              Bood Baandar Gaming            ,ROBOT,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12117,              Rajesh Kumar            ,hello bhai,1,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12118,              Devidas Patil            ,12,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12119,              vashkar basak            ,Comment,0,0,https://www.youtube.com/watch?v=yjaeT_2pmhY
12120,              TARUN YADAV ff 76            ,Spoiler. Devid hi adam hai adam hi devid hai ,7,6,https://www.youtube.com/watch?v=yjaeT_2pmhY
12121,ERROR,ERROR,ERROR,ERROR,https://www.youtube.com/shorts/JXh352gqGvQ
12122,              Ria P            ,"Sir, you are doing great job. I never comment..but i really thought to let you know how helpful you are. I studied 3 subj from you and you really build my concept strong .. thanks alot sir keep up the good work. And it is the only AI playlist that am watching. You are teaching it so well that it shows you have strong concepts... Kindly upload the videos of AI on expert systems..and lot more ASAP i will be thankful_/\_ :)  GBU",15,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12123,              Tamanna Khujade            ,"yesterday my 6th sem result are out and only because of your playlist , I cleared the AI with good marks️..
THANK YOU SIR...KEEP IT UP",5,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12124,              Sasmita Mishra            ,"Thanks Sir for this introduction. Waiting for your coming videos which will clear these concepts well, that for sure.",2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12125,              Tirth shah            ,"Thank you sir for this!! Have exams and watching your video! ️
Sir if possible can you add Planning in Artificial intelligence based on Gujarat technological University syllabus!! It will be more beneficial to all of us! Thank you once again ",0,2,https://www.youtube.com/watch?v=FFzdXJ49KAI
12126,              Vinay Sharma            ,"I like how he says "" hum pubg ki bat nahi kr rahe, hum ese games ki bat kr rahe hai jaha intelligence ka use ho""",252,11,https://www.youtube.com/watch?v=FFzdXJ49KAI
12127,              Ram singh            ,"HI Sir,Can you please create videos on Monte Carlo Tree Search. There are not many tutorials on this. I look forward to your explanation",3,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12128,              BUY THE DIP            ,"Professors in prestigious colleges are not even half good as you, excellent work sir.",15,2,https://www.youtube.com/watch?v=FFzdXJ49KAI
12129,              Ravinder Singla            ,Thnkuu sir..now Easy to remember every terms.. Nd basic concept.. Its all your efforts for us.. Once again thanks.,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12130,              Vivek Singh            ,Very good explanation of concept.. thanks a lot,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12131,              yami sharma            ,Thanks so much Sir. Waiting for your next awesome videos.,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12132,              prathyusha            ,"Thanks for this...! Just, SO clearly put!..

Brilliant!
New subbie here ..",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12133,              Sonia's Melodious Land            ,Thank you sir ..You make all lessons so simple,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12134,              Nitesh Addagatla            ,Where are video lectures of other logic and reasoning types?? Please make videos on them.,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12135,              Bhabana Moharana            ,Thank you so much sir for this type of helpful videos,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12136,              prince junior            ,Sir u deserve best teacher award tje way u explain is so easy and nice,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12137,              Vishesh Dugar            ,"awesome content as always, tho at 5:19 isnt player X winning instead of a draw?",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12138,              Dr. Priti Singla            ,Very good explanation... waiting desperately for the video on minimax algorithm..,2,1,https://www.youtube.com/watch?v=FFzdXJ49KAI
12139,              Zahed Deshmukh            ,"Really what a content sir, your concept is very nice",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12140,              SAOOD ALI            ,Marvelous Teaching skills,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12141,              Jhansi            ,sir could u plz explain optimal decision game,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12142,              Danish Nazir            ,i really have alot of luv for you sir ️️️️️️️,6,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12143,              Dr. Priti Singla            ,"Happy durga ashtami, sir..
May goddess durga bless you ..",3,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12144,              food            ,sir plz make video on forward and backward chaining,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12145,              Varsha Singh            ,sir you are very enthusiastic. One day I will join politics and recommend to the president for Bharat Ratan Award,5,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12146,              Hifza Awais            ,You are a good explainer.,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12147,              Redhood 21            ,Please make a video on forward chaining and backward chaining,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12148,              jiya            ,Sir ji Dhanyavad but please esi tarah se jldi jldi se sare remaining subjects complete krava do sir kyoki time bhut Kam h or me Sirf aapke videos pe dependent hu kyoki sir I can't explain ki aap kitne ache se teach krte ho nd thnku so much again nd again ,5,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12149,              RIYA DAS            ,This is really helpful,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12150,              Hirak Barman            ,Thnq sir for ur big supporting.... watching your video is really helpful for me..,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12151,              NAMIT SHARMA            ,Sir g please make videos on java language related with practical of packages,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12152,              Shivam Kumar            ,"Thank you so much, sir.",1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12153,              340 SAYYED HUSAIN            ,so we did not consider probabilistic approach in AI?,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12154,              Wani Firdoos            ,Ty alot Sir ,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12155,              zohaibcodes            ,You got a new subscriber now ,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12156,              Sheetal Chauhan            ,sir ...these videos are enough for exam point of view?,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12157,              Gaurav Bhandari            ,One of the best video in internet️️,3,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12158,              Piyush Tripathi            ,Thank you sir ️,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12159,              AMJAD Ali            ,Best way for learning,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12160,              Jeel Patel            ,Great explanation,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12161,              rohit barak            ,Thank u so much sir...,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12162,              xyz            ,Thanks a lot sir...,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12163,              Vinayak sharma            ,thank You Sir!!!,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12164,              Abhishek Tiwari            ,"Har sem me aap km se km ek subject bacha dete h
Aapka bhot bhot aabhar..
Aap patreon khol lo...hm sb aapka kaam ko support krenge",1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12165,              Rajesh Badariya            ,nice explanation,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12166,              NAMIT SHARMA            ,Thanks sir g ,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12167,              Mehak Kapoor            ,please upload more videos of AI,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12168,              Êŕ Hèmàñt Kùmàŕ Sìñģh            ,Please more video of AI will be upload my exam will be on 17th may 2019,4,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12169,              sahib kaler            ,"Thx u sir 


State space Representation of problem pe video Bana do sir...",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12170,              025 _ Nikhil            ,"Jab sir ne kaha,
Hum GTA, call of Duty and counter strike ki baat nhi kr rhe. 

Ek nostalgia hit hua, when I used to play GTA vice city, call of duty 1 2 3  and Counter Strike Condition zero back in 2012-2016, ab toh engineering lene ke baad zindagi hi ek game ho gyi hai.",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12171,              Rahul Kumar            ,waiting ....for next videos OF 'AI',0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12172,              Kirti Sharma            ,Thanks Sir,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12173,              Jaspreet singh            ,Thanks sir,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12174,              sumit kaithwas            ,packet flow ka video  baniye sir plz,2,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12175,              omnipresent            ,thank you sir,1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12176,              Muskan Jindal            ,"Seriously sir, aap ne jis clarity se padhaya h na...bhot sai h",1,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12177,              GamerX            ,Optimal Decision in Games ye bhi keh skte hai is topic ko?,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12178,              Encryption            ,Fun fact: every one watch this video in exam time ,0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
12179,              Suhail Akhtar            ,"sir on 5:14 'x' is winning the game, so it is +1.",0,0,https://www.youtube.com/watch?v=FFzdXJ49KAI
