Username,Date,Post,Post sentiment,Post subjectivity,Comments,Reactions,Reposts
🌟 Karen Roberts 🌟,15-03-2023,Last Mondays 𝐬𝐡𝐨𝐰 𝐨𝐧 𝐌𝐢𝐧𝐭𝐰𝐚𝐯𝐞 𝐑𝐚𝐝𝐢𝐨https://lnkd.in/ecFJGNkpAsk Alexa for Mintwave radio𝐌𝐨𝐧𝐝𝐚𝐲 𝟐𝐩𝐦 𝐆𝐌𝐓 𝐀 𝐂𝐨𝐟𝐟𝐞𝐞 𝐖𝐢𝐭𝐡 𝐊𝐚𝐫𝐞𝐧EP #121 Healing from your storySpecial Guest Kimberly HenryKimberly is CEO/Founder of Million Dollar Memoirs. She went from corporate to helping you to write your life story and get it out to the world.,0.296,0.0333333333333333,1 ,1,0
Trina Persyn 🧃,15-03-2023,"Alexa, play 'Stars Are Blind' byParis Hilton✨I've just started a new weekly series viaJuiced.where I'll be unpicking the personal brands of famous faces and seeing what we can learn from them 😋First up...Paris Hilton🫶Forget the ditzy blonde character you see on 'The Simple Life,' Paris is an intelligent and driven business owner and activist who we can all learn a lot from!I highly recommend you check out her documentary 'This is Paris' and have a watch of some of her interviews!What is something that you'll apply to your own personal brand? 💬And remember, ""That's hot!"" 😘----🧃 Hey, I’m Trina, founder of Juiced.✍️ I post about founder life, social media / personal branding tips & mental health🔔 Ring my bell so you don’t miss out on any posts!💌 Want to work with me? Drop me a DM or emailtrina@wearejuiced.co.uk#wearejuiced#personalbranding#parishilton",0.655,0.4623347763347762,3 ,18,0
Juiced.,15-03-2023,"Alexa, play 'Stars Are Blind' by Paris Hilton  ✨Welcome to our new series where we'll be doing a juicy deep dive into the personal brands of celebrities, influencers and public figures 😋First up, the queen of Y2K herself:Paris Hilton💜We're sure she needs no introduction, but if you've been living under a rock, Paris is an heiress, socialite, business owner, singer, activist, author, investor, YouTuber and inventor of the 'selfie' - and much more! 😅Her personal brand has evolved over the years, and there's a lot we can learn from her! 👀Swipe to read more 👉Tell us something you learnt that you'll apply to your own personal brand 💬And remember, ""That's hot!"" 😘#wearejuiced#personalbranding#parishilton#personalbrandingtips",-0.2444,0.5188973063973065,0,1,0
Robin Haak,15-03-2023,"Today is a memorable day for me. I am thrilled and keen to share my first investment withRobin Capital. I am grateful to partner with the Kombo Team:Alexander Kuebel,Niklas Higi,Fabian Rothfuß, andAike Hillbrandsto support them on their journey. They are building integrations, so you don't have to—unified APIs to unlock an ever-growing suite of HR and ATS integrations.I am glad I am close to this vertical and can support the front line. Alike delighted to work with fellow entrepreneurs, venture capitalists, and peers from the HR Tech world, such asBrad Flora(ParterY Combinator),Bernhard Janke(Partner468 Capital),Paul Forster(Co-Founder / CEOIndeed.com),Sultan Murad Saidov(Co-Founder and PresidentBeamery),Carsten Thoma(Co-FounderSAP Hybris),Sebastian Dettmers(CEOStepStone),Jean-Denis Greze(CTOPlaid),Tido Carriero(Former CPOSegment),Sidharth Kakkar(Co-Founder, CEO Freckle Education),Humberto Ayres Pereira(CEO Rows) and more.https://lnkd.in/ewUJG7hA",0.9652,0.7055555555555556,5 ,41,0
Scott Freeman,15-03-2023,#davinciresolve#roundtrip#project#aaf#edl#relink#link#tutorial#conform#metadata#essence#metadatacomposition#VAM#CTM#postproduction#cloud#innovation#alexa#red,0.0,0.0,0,3,0
IMILAB,15-03-2023,"IMILAB Smart Video Doorbell protects your home day and night. Never worry about lost packages again. 🏡Thanks for the detailed review from @TechOffside. ❤️https://lnkd.in/gwcn5XYM✅Instant Alert✅4MP/2.5K Superior Vision✅5200mAh Battery, 1 Charge =6 Months✅150° Wide Field of View✅60s Easy Installation✅Work with Google Assistant and Amazon Alexa✅Local MicroSD Card Storage (up to 256GB) & Could Storage✅FREE 30-day Cloud Storage for 3 Months_#imilab#imilabdoorbell#imilabsmartdoorbell#smartdoorbell#doorbell#doorbellcamera#videodoorbell#wirelessdoorbell#securitydoorbell#SmartLife",0.9379,0.7052380952380952,0,2,0
XR HUB Nürnberg,15-03-2023,"Was ist eigentlich#DeepLearning? 🤔🧠 Deep Learning (DL /#DeepL) ist eine Form des maschinellen Lernens, die auf der Verwendung von künstlichen neuronalen Netzen (#KNNs) basiert. Dabei handelt es sich um ein Modell, das von der Funktionsweise des menschlichen Gehirns inspiriert ist.🧐 Die Technologie von Deep Learning wird häufig eingesetzt, um Muster in großen Datenmengen zu erkennen und vorherzusagen. Es hat Anwendungen in vielen Bereichen wie Bild- und Spracherkennung, Textanalyse, Automatisierung, Prozessoptimierung und sogar in der Medizin.👉🏼 Beispiele für Deep Learning-Anwendungen findet man unter anderem in selbstfahrende Autos, Sprachassistenten wie Siri oder Alexa, Gesichtserkennungssysteme in Smartphones und sogar in der Kunst. So hat ein KI-Algorithmus namens ""The Next Rembrandt"" ein Gemälde im Stil von#Rembrandterstellt, indem er eine große Anzahl von Rembrandt-Gemälden analysiert hat. ⇾https://lnkd.in/dTrSRn2🔎 Um in der Welt des Deep Learning arbeiten zu können, ist es wichtig, ein tiefes Verständnis der zugrunde liegenden Konzepte wie künstliche neuronale Netze, neuronale Architekturen, Optimierungsalgorithmen und Programmierung zu haben. Einige der beliebtesten Deep Learning-Frameworks sind#TensorFlow,#Keras,#PyTorchund#Caffe.ℹ️ Weitere Begriffserklärungen findest Du in unserem#XRWiki⇾https://lnkd.in/e5-QmnHmℹ️ℹ️ Weitere Informationen über XR-Veranstaltungen, -News oder -Fortbildungsmöglichkeiten in der#Metropolregionfindest Du hier ⇾https://www.xrhub-nue.de/#xrhub#xrhubnue#xrhubbavaria#technologie",-0.8316,0.3333333333333333,0,1,0
Moorat Praste,15-03-2023,"boAt Xtend Smartwatch with Alexa Built-in, 1.69” HD Display, Multiple Watch Faces, Stress Monitor, Heart & SpO2 Monitoring, 14 Sports Modes, Sleep Monitor, 5 ATM & 7 Days Battery",-0.4215,0.0,0,0,0
Sajan Chacko,15-03-2023,"Hurray has changed the meaning of computerized promoting.In 1996, some more web crawlers and devices like HotBot, LookSmart, and Alexa were dispatched.In 1997 first web-based media websiteSixdegrees.comwas dispatched and 1998 was the brilliant year for computerized promoting as Google was dispatched in this year.After this, numerous mainstream stages like LinkedIn, facebook, spotify, whatsapp and so on dispatched.The treat was another huge achievement in the field of advanced showcasing. The main treat was intended to record client propensities.The utilization of the treat has changed throughout the long term, and treats today are coded to offer advertisers an assortment of approaches to gather exacting client information.#students#workingprofessionals#enterpreneur#coaching#digitalmarketing#digitalmarketer#affiliatemarketing#affiliatemarketer",0.9781,0.5708333333333333,0,0,0
Pride Road Ltd,15-03-2023,"Would you like to be a guest on my Podcast, the Pride Road Architects Podcast? In it we talk about all things business and architecture, and I love talking to Entrepeneurs about their stories! Have a listen… On podbean.https://lnkd.in/gNg9XZw5On Spotify.https://lnkd.in/eNNz_wEQOr ask Alexa to play the Pride Road Architects’ Podcast Or watch on YouTubehttps://lnkd.in/eMGHQw8rOr read about guests here.https://lnkd.in/ebSg3VqH. If you would like to be a guest, please click the link.https://lnkd.in/eFAWX7zV",0.9516,0.6,0,0,0
Lisa Raynes RIBA,15-03-2023,"Would you like to be a guest on my Podcast, the Pride Road Architects Podcast? In it we talk about all things business and architecture, and I love talking to Entrepeneurs about their stories! Have a listen… On podbean.https://lnkd.in/geTZzr4TOn Spotify.https://lnkd.in/eX3whU4yOr ask Alexa to play the Pride Road Architects’ Podcast Or watch on YouTubehttps://lnkd.in/eENWXBmbOr read about guests here.https://lnkd.in/eT-ZgZ74. If you would like to be a guest, please click the link.https://lnkd.in/egJ4JJZe",0.9516,0.6,0,3,0
Esteban Guasch,15-03-2023,"Esta cámara inteligente es la opción perfecta para no perder de vista tu hogar o negocio, sin incrementar tu consumo energético mensual. Gracias al panel solar, no tendrás que preocuparte por cambiar la batería o tener que enchufar la cámara a la corriente eléctrica. Además, la tecnología de detección de movimiento y las notificaciones en tiempo real te permiten estar al tanto de lo que sucede en todo momento, incluso cuando no estás en casa.No te pierdas ni un momento, incluso en la oscuridad. La cámara está equipada con visión nocturna y grabación de video en la nube (requiere suscripción de pago), para que puedas acceder a las grabaciones desde cualquier lugar con acceso a Internet. Y lo mejor de todo es que no tendrás que preocuparte por la seguridad de tus datos, ya que todas las grabaciones están protegidas con cifrado de extremo a extremo.Puedes controlar la camara exterior con nuestra app muvit iO, no obstante es compatible con la app ""Tuya"". Tambien es compatible con Alexa, Siri Shortcut ya Google Home.Ya disponible enhttps://lnkd.in/dpe-uHmb",-0.8807,0.3,0,0,0
david mcqueen,15-03-2023,"HEALTHY AI SKEPTICISMArtificial Intelligence (AI) has shaped a way many of us navigate technology. From speech recognition to search engines.Beyond the hype of tools like ChatGTP and Dall-E, or software like Alexa and Siri, I have always been intrigued by not just the models and languages used across various forms of AI, but the ethics behind how this intelligence is created, distributed and who has the major ownership on how most of AI is rolled out and to what ends.Tech Won't Save Us has become one of the most intriguing podcasts I listen to regularly, and on the most recent episode, Dan McQuillan,  a Lecturer in Creative and Social Computing at Goldsmiths, University of London and  author of Resisting AI: An Anti-fascist Approach to Artificial Intelligence, breaks down his own skepticism around how we embrace AI.Some good nuggets and questions that we should we be asking before we drink the cool aid of  jumping on another tech bandwagon without thinking it through.",0.9777,0.529582146248813,0,2,0
stefania marra,15-03-2023,"Viviamo in un mondo tecnologicamente sempre più complesso, e questo è un fatto. È un fatto con cui fare i conti: nascondere la testa sotto la sabbia dichiarando una presunta incapacità, atteggiamento comune tra noi boomer, è forse solo una forma di pigrizia mentale che, attenzione, può causarci delle conseguenze. La sicurezza è di certo il punto più sensibile. Come noto, la tecnologia non è ""buona"" o ""cattiva"", dipende tutto da come la si gestisce. E senza la conoscenza è impossibile la comprensione e la gestione di questo fantastico potenziale chiamato internet delle cose.Vi invito quindi a leggere questo lunghissimo articolo, scritto con estrema chiarezza, con l'auspicio che sia il punto di partenza di un rapporto più consapevole col vostro orologio o la vostra alexa.",0.1027,0.0,0,1,0
Marc Roby,15-03-2023,"Alexa, what does the ‘Dream Team’ look like? ⭐️As a company that doesn’t have offices, we all work from home. That means that we don’t get those ‘water cooler’ chats and debriefs on Love Island each morning that are second nature in an office environment.Back in 2019 I would be out on meetings 3-4 days a week and now my calendar is almost exclusively full of virtual meetings.These two things should make my working life a little more detached and lonely, but that couldn’t be further from the truth 💙It isn’t the case because of the people I’m lucky enough to work with. I would back each and every one of the humans to the hills, and days like yesterday only make our common goal even stronger 💪🏻I’m excited to see what we can all achieve together….although next time we aren’t letting someone who played professional darts from 2014 to 2017 pick the activity 🎯😂🔥Freddie Harle⭐️Helen Smith🐰Kieron Hookway🐟Andrew Fish🧨Dani Chamberlain☄️Sam Williams⚡️Charlotte Garside💣Beth Enness (Murrell)👸🏻Sam Roby 👶🏻 Cali(It still blows my mind how many of us there are now 🤯)",0.967,0.4708333333333332,3 ,39,2 
Tom Rogerson,15-03-2023,"Clunk, click! Scream if you want to go faster1) At what speed are we travelling towards the singularity?2) Where are we on the exponential curve of digital change now?3) How is education going to step up?4) Is the state school or private school industry swift-footed enough to keep up with the daily quantum digital changes?5) Where can Luddites find the looms in 2023?6) How fast can a school pivot?7) Do the nay-sayers have enough of a voice?8) Is it too late to debate the ethics and morals behind AI code?9) Is AI good?10) Can you shut Pandora’s Box?11) Is the only way to avoid the seemingly possible demise of humans at the hands of errant AI code to pull the plug now?12) How fast is too fast?13) Hey Alexa, how much does it cost to live in a cave?14) Hey Siri, how much does it cost to live on Mars?15) Hey Google, what does a ‘digital seatbelt’ look like?#screamifyouwanttogofaster—Chat GPT4 is already out and it can do extraordinary things:• Sam Altman - founder of OpenAI - talks about what’s coming down the line:https://lnkd.in/eNccNGGD• Another piece on Chat GPT4:https://lnkd.in/erJPMWvT- Very quick summary of Chat GPT capabilities:https://lnkd.in/eRUkd5yA—Meanwhile Br-effects-xit, war, cost-of-living crises take centre stage. Can’t we get Chat GPT4 to sort it all out?#ai#digital#singularity#education#school#change#ethicsIrfan H Latif FRSASam Rogerson, MBAWill Orr-EwingJulie RobinsonAndrew NottChristopher KingRobin FletcherAileen KaneCamilla Van PraaghTori CadoganClaudia DudmanAntonia MayHarriet CottrellDavid Wellesley WesleyEve Jardine-Young DLSimon Smith FRSA MCCTSimon SinekElaine C Walker BSc, MScJonnie NoakesSimon NoakesEmma Lee-PotterIrena Barker",-0.8847,0.4606944444444445,10 ,16,1 
